sentiment,tweet_id,tweet_date,flag,user,text
4,1965218803,Fri May 29 15:32:08 PDT 2009,NO_QUERY,Mr_Spong,"@AncillaTilia Yeah, dont let these things get you down...coz then &quot;they&quot; win! "
0,2044039240,Fri Jun 05 08:46:51 PDT 2009,NO_QUERY,ryandaniel1,hit the off button today on the alarm instead of the snooze....hate when that happens....was late for class today 
4,1997785515,Mon Jun 01 17:27:17 PDT 2009,NO_QUERY,davidedicillo,"@DavideDiCillo: @gopalo @agustinap @jwhilie - not really, "
0,2175746049,Mon Jun 15 01:52:39 PDT 2009,NO_QUERY,kieranajsmith,"@BBCWeatherNorth It's fine, I'll get over it somehow Sara. "
4,1989296696,Mon Jun 01 01:01:47 PDT 2009,NO_QUERY,claudiahhxx,@INDIGOtreasures taylor lautner is a hawtie!!!!!! how awesomee is the trailer 
4,2071266160,Sun Jun 07 19:06:45 PDT 2009,NO_QUERY,KristenLambTX,"@jenniholbrook Get to feel up men in kilts while blindfolded. I highly recommend, "
0,2237912269,Fri Jun 19 06:32:53 PDT 2009,NO_QUERY,russchimes,Addison lee you've let me down 
0,1985384992,Sun May 31 17:00:18 PDT 2009,NO_QUERY,ashymon,@Vonnieee  VONNIE &lt;3 lmao... we went to the beach today and the water was ICE freakin COLD :O lol. I was forced to walk in  XD
0,2056928992,Sat Jun 06 12:03:24 PDT 2009,NO_QUERY,madisyncoy,@saintnicholasj @GirliciousGirls where you going ? 
4,1573312621,Tue Apr 21 00:36:19 PDT 2009,NO_QUERY,ggw_bach,@welcomepage   at least _someone_ is making money from twitter.  Sure hope those folks in charge come up with something soon ...
0,2196817736,Tue Jun 16 12:58:21 PDT 2009,NO_QUERY,pipsperriam,watching what women want. just cried a little 
0,1972803084,Sat May 30 09:55:03 PDT 2009,NO_QUERY,vpyp,@cynthiaseow  but i wanna partay with chu!
0,2323927112,Thu Jun 25 01:50:36 PDT 2009,NO_QUERY,Loverboy0415,I wish I could go to the Circus show starring BritBrit. 
0,1983318259,Sun May 31 12:55:41 PDT 2009,NO_QUERY,FLYYPRINCE,@FlyyDrama My Bad...I Been Sick U Know 
4,1558946846,Sun Apr 19 09:50:34 PDT 2009,NO_QUERY,jjanika,@OsmentEmily Good morning Emily !  I love you so much you're such a great actress ! plz say hi to Finland ? 
0,2223332236,Thu Jun 18 08:08:30 PDT 2009,NO_QUERY,Lacey_Jewel,packing packing and more packing... i hate this part 
4,1989021426,Mon Jun 01 00:05:29 PDT 2009,NO_QUERY,seo_wme,http://webmarketingexperts.com.au/seo/8548gh Bings might need a hand to find itself 
0,2209197250,Wed Jun 17 10:07:16 PDT 2009,NO_QUERY,hollilynne345,Bored.  At work all day until 5.    It sucks.
4,1969426947,Sat May 30 00:00:20 PDT 2009,NO_QUERY,Tonange,"I went to see &quot;UP&quot;.I was very touched.The movie is surprising,it has a very beautiful message&amp; it's extremely funny 2.Very special.Worthy "
0,2230688867,Thu Jun 18 17:28:00 PDT 2009,NO_QUERY,bermejo_aira,suffering from work loads.... 
0,1686142629,Sun May 03 03:59:18 PDT 2009,NO_QUERY,natashasaurus,got a paper cut from a piece of cardboard and it stings like hell 
4,2053471221,Sat Jun 06 04:40:22 PDT 2009,NO_QUERY,lazzlo2,"@MickeyBoss I have finished it, only I need to find something to put between my youtube ch., myspace etc, you know. "
4,2189737515,Tue Jun 16 00:46:44 PDT 2009,NO_QUERY,kmishael,@LovatoFans hi!just dropping by... 
0,1468857904,Tue Apr 07 04:05:53 PDT 2009,NO_QUERY,sharonwatkins,getting ready for a 2nd day of Faith-based and Neighborhood Partnerships -  still happy re OK visit - although no Braums this time 
4,1973314756,Sat May 30 10:54:40 PDT 2009,NO_QUERY,Disco_Schlampe,I have found a pretty dress for the final ball of my brother. It's so sexy.  Haha...
0,2177975979,Mon Jun 15 07:00:23 PDT 2009,NO_QUERY,Hakks,"Doing the school run, not a day for sitting and waiting in the car "
4,2188941434,Mon Jun 15 22:53:36 PDT 2009,NO_QUERY,vegasbeauty,@tha8thwonda all of them its vegas! 
4,1986329017,Sun May 31 18:40:47 PDT 2009,NO_QUERY,majoeverzosa,"@nixnaks oh yeah she did! kahit umuulan, the smile on her face can still be seen! unfortunately, i didnt brought my camera. "
4,1985234345,Sun May 31 16:42:09 PDT 2009,NO_QUERY,Ste1987,Off to bed to watch some TV. Adios!! 
0,1676448710,Fri May 01 22:04:36 PDT 2009,NO_QUERY,al_eee,no hot surfer guy 
0,1965479751,Fri May 29 15:59:48 PDT 2009,NO_QUERY,MiSSDENiS,I think I just found my purse soulmate. But its not in my budget 
0,2239031963,Fri Jun 19 08:02:51 PDT 2009,NO_QUERY,earthmama2k,storms seemed to have passed by last night without too much fuss. Peonies look like they've been trampled by an elephant though. 
4,1692959569,Sun May 03 21:12:04 PDT 2009,NO_QUERY,BlueJoeCo,"@mileycyrus awww!! I knowwww, having some time to spend with yourself and your bed is the best thing evur  Hugz"
0,1833645915,Sun May 17 23:58:27 PDT 2009,NO_QUERY,addamh,@gypsyraven they've already been built  too expensive for an everyday purchase of more also.
0,2054986823,Sat Jun 06 08:28:47 PDT 2009,NO_QUERY,phillymac,"@hooeyspewer Wow, well, even sick that sounds like a pleasing alternative to just lying around ;-) Hope he feels better soon though. "
0,2224800723,Thu Jun 18 09:57:00 PDT 2009,NO_QUERY,risakathryn,really wishing my parents wouldve let me go 2 texas with gaby for the opening show of the jonas world tour 
4,1687278899,Sun May 03 08:15:56 PDT 2009,NO_QUERY,bjphilbe,"The dogs felt bad for waking me up early, so they slept with me til 11..time to get up "
0,1468642742,Tue Apr 07 02:54:45 PDT 2009,NO_QUERY,babushka,wishes P-Kid wasn't so sick and in hospital tonight 
0,1984417953,Sun May 31 15:04:10 PDT 2009,NO_QUERY,megspptc,aaah i cant get an internet explorer window open 
0,1993118864,Mon Jun 01 09:51:44 PDT 2009,NO_QUERY,hello_coral,@claireyjonesy no idea where tht is  I fancy him! Loool I've seen him b4 so its no biggie....;) have fuuuuun xoxo
4,2050019782,Fri Jun 05 17:55:23 PDT 2009,NO_QUERY,TomboyTigress,"@PookieB I thought of that after I asked you to get there &quot;der, click somebody's tweet&quot; and, ur very welcome , I do hope u feel better "
0,2052406333,Sat Jun 06 00:37:24 PDT 2009,NO_QUERY,wirrniss,"@churbauer good morning! 9.37 at the moment,  a.m. and a lot too early. going to work now  have a nice day!!!"
4,2053049091,Sat Jun 06 03:04:13 PDT 2009,NO_QUERY,MrKadir,"@MyNameIsIngrid It was great, I slept for 10 hours.  - I watched half of Alien vs Predator, and just fell asleep, then woke up 1 hour ago."
4,1824177806,Sun May 17 00:19:52 PDT 2009,NO_QUERY,Breyfann,Watching Kobe Doin' Work inside my bed  http://bit.ly/JJN3g
0,1958135914,Fri May 29 02:47:01 PDT 2009,NO_QUERY,HeathCastor,@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo
0,1989955436,Mon Jun 01 03:23:43 PDT 2009,NO_QUERY,yorkcb7,@dancehallhiips Cry baby 
0,1692090483,Sun May 03 19:15:23 PDT 2009,NO_QUERY,chmpglvs,@bntpttr  REALLY ?? I THOUGHT ITS BETTER THAN MY CURRENT 
4,1676511055,Fri May 01 22:15:54 PDT 2009,NO_QUERY,indiejake,"I love setting my own schedule. It lets me be where I want to be when I want to be there. Like being here, now. I like that. "
4,1678633168,Sat May 02 07:17:56 PDT 2009,NO_QUERY,1bigdev,@manolosavi yes. we have app on review.. 
4,1822430035,Sat May 16 19:33:34 PDT 2009,NO_QUERY,AhhBecky,@shadow4795 we dont hate youuuu. 
0,2204244026,Wed Jun 17 01:42:15 PDT 2009,NO_QUERY,ST33ZY1993,"Still not home : / Palomar Test @ 9 30, so screwed. "
0,2032922734,Thu Jun 04 11:57:57 PDT 2009,NO_QUERY,cocoacast,David Carradine died (you know him as Bill in Kill Bill amone others). http://bit.ly/46gqFb  
4,1979708917,Sun May 31 04:11:08 PDT 2009,NO_QUERY,saragarth,@lizzy1e woah! That's pretty amazing. I take it the weather always gorgeous over there then?  and I'm great thanks! x
0,2241031149,Fri Jun 19 10:27:28 PDT 2009,NO_QUERY,BiLLi0,@happylovesChuck No... I was kidding.  But I hurt my lips too many times. 
4,1976983132,Sat May 30 19:46:42 PDT 2009,NO_QUERY,annmcharles,@timoreilly  I  would appreciate your consideration of my proposal to speak at your Nov 09 Web 2.0 conference 
4,1957110649,Thu May 28 23:32:51 PDT 2009,NO_QUERY,kreativlink,Just got mail from greece. With shells in it. Feels so like holidays 
0,1974970603,Sat May 30 14:10:39 PDT 2009,NO_QUERY,jenkonold,@freckledphreak I had the worst time..I'm having an unbelievably bad day 
4,2001258396,Tue Jun 02 00:18:44 PDT 2009,NO_QUERY,pornobobbie,"lights are on, @patricktriplex is ready...gonna shoot soon "
4,1997292667,Mon Jun 01 16:35:40 PDT 2009,NO_QUERY,_millz,@Dr_Phillips That's quite alright. It's good to be nice every once in a while. Haha. 
0,1992978153,Mon Jun 01 09:37:58 PDT 2009,NO_QUERY,Rebelled,http://bit.ly/uQDZQ  Why can he go to E3 and not me? 
0,2044390832,Fri Jun 05 09:17:19 PDT 2009,NO_QUERY,radhaisis, i have the worse hangover some one pls help! there r no hangover helpers in FL!
4,1984865804,Sun May 31 15:57:56 PDT 2009,NO_QUERY,ardhita,"thank God, i'm feeling better today  but well i was terrible last night, i even couldnt sleep"
4,1880373744,Fri May 22 01:00:51 PDT 2009,NO_QUERY,dharshana,@vewe LOL sis *superduperhugs* love you sis! 
4,2064087189,Sun Jun 07 05:10:42 PDT 2009,NO_QUERY,ifuseekjaiwhore,them i love http://bit.ly/1SWA6P  
0,1989633041,Mon Jun 01 02:14:59 PDT 2009,NO_QUERY,Muirnee,Twitter still hasnt let me upload a pictureeee. 
4,1992480698,Mon Jun 01 08:49:24 PDT 2009,NO_QUERY,ymiris,"New Zune HD  coming?  Mine is really old..but alas, I spent my quota for the year. so I will wait "
0,1833230767,Sun May 17 22:39:39 PDT 2009,NO_QUERY,erikaink,ugh.just started an account and cant figure it out...help  im so confused.
0,1970389453,Sat May 30 03:40:17 PDT 2009,NO_QUERY,WalkingOnWater,@DropDeadComrade it's alright man  
0,1974965102,Sat May 30 14:10:01 PDT 2009,NO_QUERY,tiffnaaaybaby,Longest line at starbucks. Ugh. Gonna be late for work 
0,2014295868,Wed Jun 03 01:03:47 PDT 2009,NO_QUERY,tiare_,@nfgjah63 jiayou jess!! i'm sure your final project will turn out fine! that's so cool that you got to work with wongfu! miss your face 
4,1979080862,Sun May 31 01:33:38 PDT 2009,NO_QUERY,LittleMrsKress,@thisisjoo i have one.  add me.  jesseryn_coronado@yahoo.com.ph
4,2011186041,Tue Jun 02 18:37:11 PDT 2009,NO_QUERY,desotodeb,@fargonia just sent a reminder to our friend   Hope to have the situation at hand in the next day or so.  Have a good night!
0,2072202810,Sun Jun 07 20:35:02 PDT 2009,NO_QUERY,BiancaReyes,waa. david archiee was online last june 6!  too bad i missed it. 
4,2001302283,Tue Jun 02 00:26:56 PDT 2009,NO_QUERY,CPAmarketer,@JonathanDune Thanks for unfollowing me while I was sleeping  Good idea though asking for a tweetback.
4,1882660315,Fri May 22 07:15:57 PDT 2009,NO_QUERY,liberalchik,@salleegal WOOT! heres to a 3 day weekend! 
4,2057921942,Sat Jun 06 13:55:14 PDT 2009,NO_QUERY,Mabetini,"@Zachluvsstripes May I just say that I agree with you thar, Eeser "
0,2249337704,Fri Jun 19 22:08:41 PDT 2009,NO_QUERY,sophiajayyy,It's a call i'll never get. 
4,2057622183,Sat Jun 06 13:20:55 PDT 2009,NO_QUERY,random_chick101,whoopee i gots ice cream!!!!! hehe! it gets me hyper!!!!  
4,1564038765,Mon Apr 20 01:27:35 PDT 2009,NO_QUERY,loveistoartas,this was weekend was really really good 
0,1955851957,Thu May 28 20:44:07 PDT 2009,NO_QUERY,josefamanriquez,@ddlovato if i die tomorrow? i will never know the date of the song  love ya ;)
0,1981072580,Sun May 31 08:21:10 PDT 2009,NO_QUERY,HeatherDupree,Sitting @ breakfast with my family. Not looking forward to the next two days 
4,1996806357,Mon Jun 01 15:43:30 PDT 2009,NO_QUERY,kreativlink,@MGMarts Yay! Congrats! 
4,2070386006,Sun Jun 07 17:36:10 PDT 2009,NO_QUERY,comparingapples,@Kimble09 dinner &amp; drinks on the lake &amp; see the hangover. nothing too crazy for my lovely sunday evening. i'm not wearing that shirt btw. 
4,1985217092,Sun May 31 16:40:04 PDT 2009,NO_QUERY,katiebisson,"@lobosworth you look GORGEOUS at the awards, i like your dress "
4,2176340096,Mon Jun 15 03:36:15 PDT 2009,NO_QUERY,keisephine,uploading songs in my iPod. 
0,2256537412,Sat Jun 20 12:55:37 PDT 2009,NO_QUERY,themaxx_mst,great...get an error while updating my iPod to OS 3.0  have to go back to 2.0 and reinstall 3.0 from scratch...sigh...
4,1557896974,Sun Apr 19 06:28:52 PDT 2009,NO_QUERY,88nat88,@Amy_G_X hey you going to Girls Aloud too?   I'm sooo excited! x
0,2195988577,Tue Jun 16 11:52:36 PDT 2009,NO_QUERY,ashzf14,URGH! my internet is retarded and won't let me go on yt.. I'll be on as soon as I get it fixed 
0,1686424073,Sun May 03 05:22:21 PDT 2009,NO_QUERY,Jedi_Amara,i can't get used to all my little kiddies like @vikusia being big 2nd years now. 
0,1977142222,Sat May 30 20:12:19 PDT 2009,NO_QUERY,AngelLaShonn,Whelp! So long Cavs 
4,1760361575,Sun May 10 21:19:46 PDT 2009,NO_QUERY,myfist_urface,@AndreaMate he said about a year. They have moved so fast tho i think they will be off sooner. i wanted straight teeth for my wedding 
0,1690941295,Sun May 03 16:43:50 PDT 2009,NO_QUERY,enigmatic01,i almost feel bad waking her up just to give her a bath  http://sml.vg/q5jrzv
4,1556067181,Sat Apr 18 21:32:22 PDT 2009,NO_QUERY,banerch,it's kiely's birthday! :&gt;  greet her. 
0,1932582456,Tue May 26 21:45:59 PDT 2009,NO_QUERY,mitchnetzer,It's the little things I buy that get me excited! ...our last one broke    http://twitpic.com/61dhq
4,2066175758,Sun Jun 07 10:01:45 PDT 2009,NO_QUERY,herrrrrrmione,i'm with @JadeRoberts_ she's amazing and you all should follow her!! 
4,1969117809,Fri May 29 23:04:38 PDT 2009,NO_QUERY,arti_kz,"??, ? &quot;?????? ?????????&quot; ????????? ??????? ?? IT Crowd "
0,2322664098,Wed Jun 24 23:01:53 PDT 2009,NO_QUERY,samiteh,Is dying for a trip to the hairdressers! Arrghh! The joys of having long hair. 
0,2007789578,Tue Jun 02 13:09:17 PDT 2009,NO_QUERY,Tiffanypjafan,just got back from the dentist lol 
4,2064882236,Sun Jun 07 07:23:54 PDT 2009,NO_QUERY,canthinkonenm,"@tavishnaruka kyuki kuch b available nai tha,only option left-noname...jus added 2-3 mor words n..couldnt think o ne name was born "
0,2201909066,Tue Jun 16 20:57:13 PDT 2009,NO_QUERY,havengirl97,hates Korea for its stupid nuclear weapons . What are they up to ? Starting World War 3 ???? 
0,2222807366,Thu Jun 18 07:28:15 PDT 2009,NO_QUERY,rudy_o,"Coldplaying.com says: Sorry, the board is unavailable at the moment. Forum Maintenance In Progress... "
4,2175884706,Mon Jun 15 02:16:41 PDT 2009,NO_QUERY,fnordine,@orbitaldiamonds Thanks!  It was time to change it XD
0,2215991474,Wed Jun 17 18:53:45 PDT 2009,NO_QUERY,blair_elizabeth,@FuzzyWuzzyJuzzy i don't get leave  So it would have to be a weekend.
0,2184428474,Mon Jun 15 15:53:51 PDT 2009,NO_QUERY,nathantemby,Just dropped my cam and broke it. 
0,1976998330,Sat May 30 19:49:27 PDT 2009,NO_QUERY,osusieq,Bouncy balls work until you try to &quot;bounce&quot; the 'tender ... And then you lose privileges.  
0,2241168677,Fri Jun 19 10:37:22 PDT 2009,NO_QUERY,emmanuellaiero,"yes  @LemonMurder btw, do u know when MCR's new album will release?? i miss them so much "
0,1980903832,Sun May 31 07:57:46 PDT 2009,NO_QUERY,mickster,"@visualinventor hmmm, I thought I saw an article about it on mashable.com. Its not there when I searched. Scratch what I said. "
0,2065457437,Sun Jun 07 08:38:08 PDT 2009,NO_QUERY,DamiaRose,"Oh lawd. Why didn't that weed make me feel better, now I'm all sorts of fucked up. Please hangover, don't get the best of me!     "
4,1956967186,Thu May 28 23:09:13 PDT 2009,NO_QUERY,joshoholic,i hate going to shows at the journal  because of the parking experience. lol  thanks all for posting those tweets!!renewed my anti journal
4,2050735519,Fri Jun 05 19:12:03 PDT 2009,NO_QUERY,MK2Fac3,"@brandonwho OH MY.. just kidding, that's cool! "
4,1822577461,Sat May 16 19:53:59 PDT 2009,NO_QUERY,MarcusTellez,Ice cream  text meeee :] http://twitpic.com/5c6dn
4,1882181021,Fri May 22 06:23:25 PDT 2009,NO_QUERY,Juliography,Signed up. Cycling 180km in August.  RONA MS Bike Tour. Should be a blast   Now the non consumption of beer and bad food begins.
0,1557264596,Sun Apr 19 03:00:56 PDT 2009,NO_QUERY,MattRive,Eating my Final Easter Egg &lt;/3 Doing Business n'all  Great Stuff
4,1980319046,Sun May 31 06:23:27 PDT 2009,NO_QUERY,dotseven,"@nikperring beautiful / melancholic edge to it - am all musicked out today but enjoying the sun, hope you are too "
0,1969654018,Sat May 30 00:45:10 PDT 2009,NO_QUERY,hxcdandelion,got a new phone but really misses her old one 
4,1834820593,Mon May 18 04:18:31 PDT 2009,NO_QUERY,JoshwaActon,"@azamedia Mate, I changed my will to include you when I met ya roomy.  LOL."
0,1977856858,Sat May 30 21:52:02 PDT 2009,NO_QUERY,Jarreau85,that means in 365more days ill be 25        noooooooooooooooooooooo
4,2052762050,Sat Jun 06 01:55:33 PDT 2009,NO_QUERY,dianabanana8,@RisaRM I really wish u well at re IMATS. Hopefully u make lots of contacts and get some cool jobs out of it  and have fun!
0,2295819662,Tue Jun 23 08:25:00 PDT 2009,NO_QUERY,kindredSue,sad to hear about ed McMahon 
4,1966746475,Fri May 29 18:19:28 PDT 2009,NO_QUERY,enobytes,I'll throw in a zinger...might not find this on #wset but some of you might know the equation hence the answer 
0,2286727968,Mon Jun 22 16:50:35 PDT 2009,NO_QUERY,MsSweetsIsBad,@Propa23 I want some 
0,1573877645,Tue Apr 21 03:16:44 PDT 2009,NO_QUERY,wiredfractal,"is going to miss super ronida, the anti-kerida  new addition to the indiot alumni"
4,1564184981,Mon Apr 20 02:12:30 PDT 2009,NO_QUERY,mikeySTRENGTH,geekin it with @bytterflykissx2  
0,1564377064,Mon Apr 20 03:11:36 PDT 2009,NO_QUERY,GarveyBen,@aimeepj He's off from Thurs &amp; all next week    Bonkers Greek woman is hilarious 
0,1557411874,Sun Apr 19 03:57:31 PDT 2009,NO_QUERY,Hayleybubs,tryinq to warm my leqs up its so cold over here 
4,1996538547,Mon Jun 01 15:15:15 PDT 2009,NO_QUERY,steveroose,@srrh i had your email address from that transaction   hope you like the game!
0,2296559626,Tue Jun 23 09:20:01 PDT 2009,NO_QUERY,nerdwriter,Woke up feeling crummy and exhausted again. I am not liking this pattern. 
0,1981856749,Sun May 31 10:01:57 PDT 2009,NO_QUERY,babinaba,@loubyloubyloux I'm not sure - I've never had hayfever - they're a itchy though 
4,2002900432,Tue Jun 02 05:26:04 PDT 2009,NO_QUERY,vicwall,"Dinosaur Day. Is this the day they arrived, left, or walked? Boom boom acka-lacka lacka boom.  Walk the Dinosaur - Was (Not Was). ahh.  "
0,2016172747,Wed Jun 03 06:18:16 PDT 2009,NO_QUERY,timeistheenemy,back hurts 
4,1956387322,Thu May 28 21:46:14 PDT 2009,NO_QUERY,jdhampton,I'm spending way too much time on facebook and myspace again. but hey talk to me. 
4,1989852862,Mon Jun 01 03:02:16 PDT 2009,NO_QUERY,brettlegree,"@chriswinchester awesome - thanks for that, I love it "
4,1677628796,Sat May 02 03:07:09 PDT 2009,NO_QUERY,serennu,"@Bighit15 Thank you, although I do have my less serene moments as my family will confirm  And you have a great day too."
0,2175366695,Mon Jun 15 00:47:22 PDT 2009,NO_QUERY,nikinu,Up in the middle of the night again  Gonna try for sleep
0,2252842343,Sat Jun 20 07:06:07 PDT 2009,NO_QUERY,xxjaylovesxx,its raining..     photoshoot today ..then work the whole week.
4,1686826409,Sun May 03 06:54:25 PDT 2009,NO_QUERY,kinderriegel,"@mariap91 I know, sorry  But you know I'm just joking, of course you would look awesome being bald B-)"
0,2214156461,Wed Jun 17 16:20:45 PDT 2009,NO_QUERY,angelazodiak,@mattzodiak  but I will be with you soon love....&lt;3
0,2204303673,Wed Jun 17 01:51:53 PDT 2009,NO_QUERY,Keris,@kirstykook Ooh! I didn't see that. 
4,1965080822,Fri May 29 15:17:56 PDT 2009,NO_QUERY,MrsArchuletaa,At a friends b-day party bbl 
0,1833898209,Mon May 18 00:51:37 PDT 2009,NO_QUERY,DivyaRaj,1 hr to go for lunch break ... Feeling damn hungry 
4,1996022939,Mon Jun 01 14:24:50 PDT 2009,NO_QUERY,sopho_suave,Is going to bed. To hve a nice pre-failure dream about forgetting the exam or turning up nuddie or something. Night. 
4,2180327495,Mon Jun 15 10:19:10 PDT 2009,NO_QUERY,jennalee,@LucienBurm woo! I can't wait! 
4,1961269815,Fri May 29 09:14:32 PDT 2009,NO_QUERY,aputney,Just picked up my official diploma 
0,2183981720,Mon Jun 15 15:15:06 PDT 2009,NO_QUERY,Roisin_,@CiaraMcGeehan yea heard that today  i'm so xcited haha but duno wer they wud fly into 
0,2003492708,Tue Jun 02 06:37:59 PDT 2009,NO_QUERY,sweetinsanity88,at school in mikes class 
0,1960137994,Fri May 29 07:29:04 PDT 2009,NO_QUERY,catfaulkner,There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird 
0,2062544941,Sat Jun 06 23:32:46 PDT 2009,NO_QUERY,amyjarin,LAST DAY OF SUMMER.  No more summer loving. The real love begins. :&quot;&gt;
4,1977341060,Sat May 30 20:44:50 PDT 2009,NO_QUERY,abi11496,I'm about to leave this hospital. (: Whooo ! Myspace. 
0,2181667187,Mon Jun 15 12:08:08 PDT 2009,NO_QUERY,spiderboi826,@SKG78 i wish  i'm so sleepy
4,1984684671,Sun May 31 15:35:55 PDT 2009,NO_QUERY,Anna_Bonana,I feel clean   BoNaNA DaRliNG
4,1974577049,Sat May 30 13:25:05 PDT 2009,NO_QUERY,nessalovee,"i want to talk to my best friend.. the soon to be famous fashion designer, Alexandria Torres..  "
4,1961114889,Fri May 29 09:00:30 PDT 2009,NO_QUERY,AddIsRad,@casady when I have time to make one 
0,1558641132,Sun Apr 19 08:59:06 PDT 2009,NO_QUERY,brunorosa8,@KELLY__ROWLAND its rainning a lot here in St. Charles.. 
0,2252078191,Sat Jun 20 05:23:43 PDT 2009,NO_QUERY,srk_SaY13,i want to see hibah ahaha she talks so much... and she stole my ice lolly last time  WAAAAAAAAAAA   ahaha never mind
0,2250034898,Fri Jun 19 23:33:10 PDT 2009,NO_QUERY,ayresaerie,it's sunny outside yet i feel very gloomy.. 
0,2327164635,Thu Jun 25 08:00:10 PDT 2009,NO_QUERY,Fuvmo,No action tmw no showdown...  ...dunno if its good or bad
4,1677892232,Sat May 02 04:32:08 PDT 2009,NO_QUERY,00ShaDix00,@ddlovato awesome picture. wow your talents just dont end 
0,1754069502,Sun May 10 04:50:23 PDT 2009,NO_QUERY,fragilegrace,@whedonesque I was really hoping that the viewing figures would be better this week. 2.8 million 
0,2052717189,Sat Jun 06 01:44:59 PDT 2009,NO_QUERY,RaiderFanNVa,@amber_benson If it was in VA I would definatly be there but alas the plane tix would kill me. I am a starvin artist  but i love my fam 
0,1565529370,Mon Apr 20 06:58:27 PDT 2009,NO_QUERY,ravishingmaiden,m thinking hard...if &quot;he's just not into me&quot;....and if i really follow the book...who else left to be 'into me'? Now...u tell me!!! 
0,2059214340,Sat Jun 06 16:28:46 PDT 2009,NO_QUERY,DominicScott,@KathrynKinney no afraid not 
4,2065234000,Sun Jun 07 08:10:30 PDT 2009,NO_QUERY,abbylatip,@emilylowass emilyyyy! i love your name. HAHA yay hamster! 
0,2052444181,Sat Jun 06 00:45:03 PDT 2009,NO_QUERY,ilsegaboyil,@Grissay kinda i shoulda seen u instead 
4,2004622379,Tue Jun 02 08:29:18 PDT 2009,NO_QUERY,apafan,@ParkerAngel Not very cool about twitters bloock.. I love your twitters! You should make a trip to nyc and then you can tweet bout that! 
4,1985594401,Sun May 31 17:24:22 PDT 2009,NO_QUERY,hello_jodie,@Angela_Webber_ that is definitely a good one. 
0,2322155012,Wed Jun 24 22:08:16 PDT 2009,NO_QUERY,krobin21,@emilio_delgado http://twitpic.com/8cj2r - And....where's our half-naked Anthony pic? 
4,1993838756,Mon Jun 01 11:00:33 PDT 2009,NO_QUERY,cbain84,@heatherdearie a rational response to the vampire  I love him
0,1965544576,Fri May 29 16:06:27 PDT 2009,NO_QUERY,sommerbabyfoo,this cheese is fuckin up my stomach 
0,1969971627,Sat May 30 01:56:22 PDT 2009,NO_QUERY,mimiapplewillis,"Housemusic in my head *boink, boink* "
4,1974349324,Sat May 30 12:57:09 PDT 2009,NO_QUERY,KristinieC,@MothersAnthem I have a request! Play Structure of a Heart tonite please 
0,2297651662,Tue Jun 23 10:42:20 PDT 2009,NO_QUERY,aHbby,Our power just  went out!! 
4,1971662699,Sat May 30 07:36:59 PDT 2009,NO_QUERY,amandachoe,"No la, @k3nnyx . Gotta stay home and study. Being a good girl this weekend "
4,2001683631,Tue Jun 02 01:42:52 PDT 2009,NO_QUERY,Xx_VFC_xX,@danni11 haha yea we r. im watching lie to me its really good 
0,2202246346,Tue Jun 16 21:28:34 PDT 2009,NO_QUERY,RachhhAtkins,@GetLowTaylor but i don't have a webcammmmm 
4,2065921890,Sun Jun 07 09:33:03 PDT 2009,NO_QUERY,TasteBudsTampa,@NateBW  Then I would be all the envy at the Tastecasting! LOL
4,2175967093,Mon Jun 15 02:31:27 PDT 2009,NO_QUERY,kevkevv,got to get ready 
0,2258306544,Sat Jun 20 15:42:47 PDT 2009,NO_QUERY,susankgrace,It's too hot 
0,2243396891,Fri Jun 19 13:23:53 PDT 2009,NO_QUERY,HAYitsmarissa,"@erin_mariee CA, i miss you too "
4,2187684368,Mon Jun 15 20:38:56 PDT 2009,NO_QUERY,Tastelikecrazy,@matthoffman It's the little star or favorite button. 
0,1998889127,Mon Jun 01 19:17:25 PDT 2009,NO_QUERY,__janeyy,Hey guys. How are you? I feel so sick right nw. LOL 
4,1981837145,Sun May 31 09:59:43 PDT 2009,NO_QUERY,dragontart,"have an overwhelming urge to shout 'MOVE IT, MOVE IT, MOVE IT' through a megaphone while standing up in an open topped jeep "
4,2060276242,Sat Jun 06 18:35:58 PDT 2009,NO_QUERY,shockkwave,"@janett08 Yeah the iPod touch is pretty good.  I should have your layout done by June 15, depending on how much time I have every day."
0,2247272392,Fri Jun 19 18:50:59 PDT 2009,NO_QUERY,NatalieJoan14,Wow i am NEVER using that arthritis medication shot thing again...my leg hurts sooo bad 
4,1831204794,Sun May 17 18:25:20 PDT 2009,NO_QUERY,TinaLovesJoe,hello @AubreyODay..hope all is well with you and that your night is a great one!!! 
0,2299507107,Tue Jun 23 13:00:16 PDT 2009,NO_QUERY,AnthosArtifex,"your face in my mussy BOOM BOOM BOOM! shoot im about to go hang out with the girls!!!! well a girl and her boy toy, dam i need a man "
4,2058364354,Sat Jun 06 14:47:33 PDT 2009,NO_QUERY,esherman,@fitprosarah  too funny
0,2282994673,Mon Jun 22 12:04:11 PDT 2009,NO_QUERY,tinarosegriffin,@RoxiiJonas I have no tickets yet.. so no seats  I'll get some soon enough..
0,2052570593,Sat Jun 06 01:11:27 PDT 2009,NO_QUERY,KCSuzy,"ugh. talk about frustrating. I have to wait to get this stupid bank account set up before I get my money. I need cigarettes, too.  Sucks."
